,year,tournament,match id,series id,end time,duration (s),mode,map,team,player,win?,score,kills,deaths,+/-,k/d,kills per 10min,deaths per 10min,assists,headshots,suicides,team kills,team deaths,kills (stayed alive),hits,shots,accuracy (%),num lives,time alive (s),avg time per life (s),snd rounds,snd firstbloods,snd firstdeaths,snd survives,bomb pickups,bomb plants,bomb defuses,bomb sneak defuses,snd 1-kill round,snd 2-kill round,snd 3-kill round,snd 4-kill round,2-piece,3-piece,4-piece,4-streak,5-streak,6-streak,7-streak,8+-streak
275,2018,dallas,eb69e790-749d-5092-abe5-5705dee73a52,pool-B-0,2017-12-09 16:58:39 UTC,698.0,Search & Destroy,USS Texas,Ground Zero,Study,,5,5,11,-6,0.45,4.3,9.5,2,0,0,0,0,4,15,78,19.2,11,315.4,28.7,11,2,4,0,5,2,0,0,3,1,0,0,1,0,0,0,0,0,0,0
276,2018,dallas,eb69e790-749d-5092-abe5-5705dee73a52,pool-B-0,2017-12-09 16:58:39 UTC,698.0,Search & Destroy,USS Texas,Luminosity Gaming,JKap,,6,4,10,-6,0.4,3.4,8.6,1,0,0,0,0,3,15,123,12.2,11,371.1,33.7,11,1,1,1,6,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0
277,2018,dallas,eb69e790-749d-5092-abe5-5705dee73a52,pool-B-0,2017-12-09 16:58:39 UTC,698.0,Search & Destroy,USS Texas,Luminosity Gaming,John,,6,13,8,5,1.62,11.2,6.9,1,1,0,0,0,13,63,231,27.3,11,502.0,45.6,11,1,2,3,2,1,1,0,1,4,0,1,4,0,0,1,0,0,0,0
278,2018,dallas,eb69e790-749d-5092-abe5-5705dee73a52,pool-B-0,2017-12-09 16:58:39 UTC,698.0,Search & Destroy,USS Texas,Luminosity Gaming,Octane,,6,12,7,5,1.71,10.3,6.0,0,3,0,0,0,9,16,46,34.8,11,476.4,43.3,11,3,2,4,0,0,0,0,5,2,1,0,2,0,0,0,0,0,0,0
279,2018,dallas,eb69e790-749d-5092-abe5-5705dee73a52,pool-B-0,2017-12-09 16:58:39 UTC,698.0,Search & Destroy,USS Texas,Luminosity Gaming,Slacked,,6,4,9,-5,0.44,3.4,7.7,0,0,0,0,0,4,23,92,25.0,11,478.6,43.5,11,0,1,2,3,1,1,0,4,0,0,0,0,0,0,0,0,0,0,0
280,2018,dallas,5bb4165d-d569-52ad-8cd9-f248e2280e0d,pool-B-7,2017-12-09 17:01:24 UTC,643.0,Search & Destroy,Ardennes Forest,Epsilon,Dqvee,,6,8,8,0,1.0,7.5,7.5,0,2,0,0,0,7,40,170,23.5,11,536.8,48.8,11,2,0,3,3,1,0,0,4,2,0,0,0,0,0,0,0,0,0,0
281,2018,dallas,5bb4165d-d569-52ad-8cd9-f248e2280e0d,pool-B-7,2017-12-09 17:01:24 UTC,643.0,Search & Destroy,Ardennes Forest,Epsilon,Hawqeh,,6,8,7,1,1.14,7.5,6.5,1,0,0,0,0,6,38,160,23.8,11,472.9,43.0,11,2,1,4,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0
282,2018,dallas,5bb4165d-d569-52ad-8cd9-f248e2280e0d,pool-B-7,2017-12-09 17:01:24 UTC,643.0,Search & Destroy,Ardennes Forest,Epsilon,Nathan,,6,8,7,1,1.14,7.5,6.5,4,0,0,0,0,7,25,94,26.6,11,419.2,38.1,11,0,1,4,0,0,0,0,2,3,0,0,1,0,0,0,0,0,0,0
283,2018,dallas,5bb4165d-d569-52ad-8cd9-f248e2280e0d,pool-B-7,2017-12-09 17:01:24 UTC,643.0,Search & Destroy,Ardennes Forest,Epsilon,Vortex,,6,7,9,-2,0.78,6.5,8.4,1,0,0,0,0,4,27,123,22.0,11,372.9,33.9,11,2,3,2,3,2,0,0,5,1,0,0,0,0,0,0,0,0,0,0
284,2018,dallas,5bb4165d-d569-52ad-8cd9-f248e2280e0d,pool-B-7,2017-12-09 17:01:24 UTC,643.0,Search & Destroy,Ardennes Forest,Team Vitality,Malls,,5,12,6,6,2.0,11.2,5.6,4,0,0,0,0,9,48,216,22.2,11,534.2,48.6,11,1,1,5,1,0,1,0,4,4,0,0,1,0,0,0,0,0,0,0
285,2018,dallas,5bb4165d-d569-52ad-8cd9-f248e2280e0d,pool-B-7,2017-12-09 17:01:24 UTC,643.0,Search & Destroy,Ardennes Forest,Team Vitality,Riskin,,5,9,8,1,1.12,8.4,7.5,5,1,0,1,0,8,40,198,20.2,11,470.2,42.8,11,4,2,3,4,1,0,0,5,2,0,0,0,0,0,0,0,0,0,0
286,2018,dallas,5bb4165d-d569-52ad-8cd9-f248e2280e0d,pool-B-7,2017-12-09 17:01:24 UTC,643.0,Search & Destroy,Ardennes Forest,Team Vitality,Wailers,,5,7,9,-2,0.78,6.5,8.4,1,0,0,0,0,5,23,135,17.0,11,327.1,29.7,11,0,2,2,1,0,0,0,2,1,1,0,2,0,0,0,0,0,0,0
287,2018,dallas,5bb4165d-d569-52ad-8cd9-f248e2280e0d,pool-B-7,2017-12-09 17:01:24 UTC,643.0,Search & Destroy,Ardennes Forest,Team Vitality,Zayrox,,5,3,8,-5,0.38,2.8,7.5,3,0,0,0,1,2,15,114,13.2,11,457.9,41.6,11,0,1,3,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
320,2018,dallas,1cc97bbe-7e11-5612-892e-240ab32df797,pool-D-4,2017-12-09 17:20:22 UTC,450.0,Search & Destroy,London Docks,eUnited,Arcitys,,6,10,4,6,2.5,13.3,5.3,4,0,0,0,0,8,43,116,37.1,8,355.7,44.5,8,2,0,4,2,2,0,0,4,3,0,0,0,0,0,0,0,0,0,0
321,2018,dallas,1cc97bbe-7e11-5612-892e-240ab32df797,pool-D-4,2017-12-09 17:20:22 UTC,450.0,Search & Destroy,London Docks,eUnited,Clayster,,6,4,4,0,1.0,5.3,5.3,0,0,0,0,0,4,9,31,29.0,8,284.7,35.6,8,0,4,4,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0
322,2018,dallas,1cc97bbe-7e11-5612-892e-240ab32df797,pool-D-4,2017-12-09 17:20:22 UTC,450.0,Search & Destroy,London Docks,eUnited,Prestinni,,6,5,6,-1,0.83,6.7,8.0,1,1,0,0,0,3,18,89,20.2,8,300.3,37.5,8,1,1,2,4,1,0,0,1,2,0,0,1,0,0,0,0,0,0,0
323,2018,dallas,1cc97bbe-7e11-5612-892e-240ab32df797,pool-D-4,2017-12-09 17:20:22 UTC,450.0,Search & Destroy,London Docks,eUnited,Silly,,6,8,3,5,2.67,10.7,4.0,2,0,0,0,0,8,30,157,19.1,8,426.9,53.4,8,0,0,5,0,0,0,0,2,3,0,0,1,0,0,0,0,0,0,0
324,2018,dallas,1cc97bbe-7e11-5612-892e-240ab32df797,pool-D-4,2017-12-09 17:20:22 UTC,450.0,Search & Destroy,London Docks,Ghost Gaming,Lacefield,,2,6,7,-1,0.86,8.0,9.3,1,0,0,0,0,4,23,90,25.6,8,296.4,37.0,8,1,0,1,1,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0
325,2018,dallas,1cc97bbe-7e11-5612-892e-240ab32df797,pool-D-4,2017-12-09 17:20:22 UTC,450.0,Search & Destroy,London Docks,Ghost Gaming,LlamaGod,,2,7,6,1,1.17,9.3,8.0,0,0,0,0,0,6,38,172,22.1,8,390.3,48.8,8,1,0,2,1,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0
326,2018,dallas,1cc97bbe-7e11-5612-892e-240ab32df797,pool-D-4,2017-12-09 17:20:22 UTC,450.0,Search & Destroy,London Docks,Ghost Gaming,Maux,,2,4,7,-3,0.57,5.3,9.3,3,0,0,0,0,4,12,58,20.7,8,381.9,47.7,8,3,1,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0
327,2018,dallas,1cc97bbe-7e11-5612-892e-240ab32df797,pool-D-4,2017-12-09 17:20:22 UTC,450.0,Search & Destroy,London Docks,Ghost Gaming,SpaceLy,,2,0,7,-7,0.0,0.0,9.3,0,0,0,0,0,0,5,21,23.8,8,254.1,31.8,8,0,2,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
344,2018,dallas,0d56e995-f1a7-5f3b-bc55-4e014320e6f9,pool-D-2,2017-12-09 17:40:58 UTC,504.0,Search & Destroy,Ardennes Forest,Evil Geniuses,Aches,,6,11,1,10,11.0,13.1,1.2,0,0,0,0,0,11,25,132,18.9,8,508.8,63.6,8,0,0,7,0,0,0,0,1,5,0,0,2,0,0,0,0,0,0,0
345,2018,dallas,0d56e995-f1a7-5f3b-bc55-4e014320e6f9,pool-D-2,2017-12-09 17:40:58 UTC,504.0,Search & Destroy,Ardennes Forest,Evil Geniuses,Apathy,,6,2,6,-4,0.33,2.4,7.1,2,1,0,0,0,2,18,147,12.2,8,272.4,34.0,8,1,2,2,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
346,2018,dallas,0d56e995-f1a7-5f3b-bc55-4e014320e6f9,pool-D-2,2017-12-09 17:40:58 UTC,504.0,Search & Destroy,Ardennes Forest,Evil Geniuses,Enable,,6,4,5,-1,0.8,4.8,6.0,1,0,0,0,0,4,13,73,17.8,8,326.4,40.8,8,0,1,3,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0
347,2018,dallas,0d56e995-f1a7-5f3b-bc55-4e014320e6f9,pool-D-2,2017-12-09 17:40:58 UTC,504.0,Search & Destroy,Ardennes Forest,Evil Geniuses,Nameless,,6,7,7,0,1.0,8.3,8.3,2,0,0,0,0,5,26,137,19.0,8,326.7,40.8,8,4,0,1,1,1,1,0,3,2,0,0,1,0,0,0,0,0,0,0
348,2018,dallas,0d56e995-f1a7-5f3b-bc55-4e014320e6f9,pool-D-2,2017-12-09 17:40:58 UTC,504.0,Search & Destroy,Ardennes Forest,Splyce,Bance,,2,4,6,-2,0.67,4.8,7.1,1,0,0,0,0,4,9,86,10.5,8,333.7,41.7,8,2,3,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
349,2018,dallas,0d56e995-f1a7-5f3b-bc55-4e014320e6f9,pool-D-2,2017-12-09 17:40:58 UTC,504.0,Search & Destroy,Ardennes Forest,Splyce,Jurd,,2,6,6,0,1.0,7.1,7.1,3,0,0,0,0,5,30,121,24.8,8,370.1,46.3,8,0,1,2,4,3,0,0,2,2,0,0,2,0,0,0,0,0,0,0
350,2018,dallas,0d56e995-f1a7-5f3b-bc55-4e014320e6f9,pool-D-2,2017-12-09 17:40:58 UTC,504.0,Search & Destroy,Ardennes Forest,Splyce,MadCat,,2,2,6,-4,0.33,2.4,7.1,0,0,0,0,0,1,7,61,11.5,8,358.9,44.9,8,1,0,2,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
351,2018,dallas,0d56e995-f1a7-5f3b-bc55-4e014320e6f9,pool-D-2,2017-12-09 17:40:58 UTC,504.0,Search & Destroy,Ardennes Forest,Splyce,Tommey,,2,7,6,1,1.17,8.3,7.1,2,0,0,0,0,6,22,83,26.5,8,384.6,48.1,8,0,1,2,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0
360,2018,dallas,3f6be508-7557-5ea9-a3cd-4f356e6d3736,pool-C-1,2017-12-09 18:01:24 UTC,465.0,Search & Destroy,USS Texas,Rise Nation,Aqua,,6,9,3,6,3.0,11.6,3.9,2,0,0,0,0,9,26,111,23.4,8,368.4,46.0,8,1,0,5,0,0,1,0,1,4,0,0,0,0,0,0,0,0,0,0
361,2018,dallas,3f6be508-7557-5ea9-a3cd-4f356e6d3736,pool-C-1,2017-12-09 18:01:24 UTC,465.0,Search & Destroy,USS Texas,Rise Nation,Felony,,6,6,6,0,1.0,7.7,7.7,1,2,0,0,0,5,31,174,17.8,8,363.6,45.5,8,0,0,2,0,0,0,0,4,1,0,0,1,0,0,0,0,0,0,0
362,2018,dallas,3f6be508-7557-5ea9-a3cd-4f356e6d3736,pool-C-1,2017-12-09 18:01:24 UTC,465.0,Search & Destroy,USS Texas,Rise Nation,Loony,,6,6,4,2,1.5,7.7,5.2,3,2,0,0,0,6,14,58,24.1,8,370.4,46.3,8,3,2,4,3,1,1,0,2,2,0,0,0,0,0,0,0,0,0,0
363,2018,dallas,3f6be508-7557-5ea9-a3cd-4f356e6d3736,pool-C-1,2017-12-09 18:01:24 UTC,465.0,Search & Destroy,USS Texas,Rise Nation,TJHaly,,6,5,5,0,1.0,6.5,6.5,1,1,0,0,0,5,20,85,23.5,8,339.1,42.4,8,1,1,3,1,0,0,0,3,1,0,0,1,0,0,0,0,0,0,0
364,2018,dallas,3f6be508-7557-5ea9-a3cd-4f356e6d3736,pool-C-1,2017-12-09 18:01:24 UTC,465.0,Search & Destroy,USS Texas,Team Kaliber,Accuracy,,2,1,7,-6,0.14,1.3,9.0,1,0,0,0,0,1,11,68,16.2,8,304.4,38.1,8,0,1,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
365,2018,dallas,3f6be508-7557-5ea9-a3cd-4f356e6d3736,pool-C-1,2017-12-09 18:01:24 UTC,465.0,Search & Destroy,USS Texas,Team Kaliber,Chino,,2,4,6,-2,0.67,5.2,7.7,0,0,0,0,0,3,14,50,28.0,8,320.7,40.1,8,0,1,2,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
366,2018,dallas,3f6be508-7557-5ea9-a3cd-4f356e6d3736,pool-C-1,2017-12-09 18:01:24 UTC,465.0,Search & Destroy,USS Texas,Team Kaliber,Kenny,,2,6,6,0,1.0,7.7,7.7,1,1,0,0,0,5,32,124,25.8,8,363.3,45.4,8,2,1,2,1,0,1,0,3,0,1,0,0,1,0,0,0,0,0,0
367,2018,dallas,3f6be508-7557-5ea9-a3cd-4f356e6d3736,pool-C-1,2017-12-09 18:01:24 UTC,465.0,Search & Destroy,USS Texas,Team Kaliber,Theory,,2,7,7,0,1.0,9.0,9.0,0,0,0,0,0,5,18,65,27.7,8,346.3,43.3,8,1,2,1,2,2,0,0,3,2,0,0,1,0,0,0,0,0,0,0
368,2018,dallas,1e5d113c-8ee3-5c42-8943-80f858bec727,pool-C-5,2017-12-09 18:08:04 UTC,516.0,Search & Destroy,Ardennes Forest,Mindfreak,Buzzo,,6,6,5,1,1.2,7.0,5.8,1,0,0,0,0,6,18,76,23.7,8,324.6,40.6,8,1,0,3,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0
369,2018,dallas,1e5d113c-8ee3-5c42-8943-80f858bec727,pool-C-5,2017-12-09 18:08:04 UTC,516.0,Search & Destroy,Ardennes Forest,Mindfreak,Denz,,6,9,4,5,2.25,10.5,4.7,0,0,0,0,0,9,22,82,26.8,8,415.6,52.0,8,1,0,4,4,2,0,0,2,2,1,0,2,0,0,0,0,0,0,0
370,2018,dallas,1e5d113c-8ee3-5c42-8943-80f858bec727,pool-C-5,2017-12-09 18:08:04 UTC,516.0,Search & Destroy,Ardennes Forest,Mindfreak,Fighta,,6,9,5,4,1.8,10.5,5.8,1,0,0,0,0,7,32,84,38.1,8,309.2,38.7,8,2,1,3,1,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0
371,2018,dallas,1e5d113c-8ee3-5c42-8943-80f858bec727,pool-C-5,2017-12-09 18:08:04 UTC,516.0,Search & Destroy,Ardennes Forest,Mindfreak,Shockz,,6,4,5,-1,0.8,4.7,5.8,2,0,0,0,0,3,17,63,27.0,8,312.4,39.0,8,0,2,3,1,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0
372,2018,dallas,1e5d113c-8ee3-5c42-8943-80f858bec727,pool-C-5,2017-12-09 18:08:04 UTC,516.0,Search & Destroy,Ardennes Forest,Red Reserve,Joee,,2,9,6,3,1.5,10.5,7.0,0,0,0,0,1,9,34,89,38.2,8,344.3,43.0,8,1,1,2,1,1,0,0,2,2,1,0,2,0,0,0,0,0,0,0
373,2018,dallas,1e5d113c-8ee3-5c42-8943-80f858bec727,pool-C-5,2017-12-09 18:08:04 UTC,516.0,Search & Destroy,Ardennes Forest,Red Reserve,Joshh,,2,3,8,-5,0.38,3.5,9.3,1,0,0,1,0,3,20,64,31.2,8,262.6,32.8,8,0,2,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
374,2018,dallas,1e5d113c-8ee3-5c42-8943-80f858bec727,pool-C-5,2017-12-09 18:08:04 UTC,516.0,Search & Destroy,Ardennes Forest,Red Reserve,Rated,,2,5,7,-2,0.71,5.8,8.1,0,1,0,0,0,3,17,56,30.4,8,253.2,31.6,8,2,0,1,4,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0
375,2018,dallas,1e5d113c-8ee3-5c42-8943-80f858bec727,pool-C-5,2017-12-09 18:08:04 UTC,516.0,Search & Destroy,Ardennes Forest,Red Reserve,Zer0,,2,2,7,-5,0.29,2.3,8.1,2,0,0,0,0,2,11,81,13.6,8,325.8,40.7,8,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
408,2018,dallas,dee79a5d-4b7e-5961-b048-952ccf8e57f6,pool-A-1,2017-12-09 18:29:42 UTC,603.0,Search & Destroy,London Docks,OpTic Gaming,Crimsix,,4,6,7,-1,0.86,6.0,7.0,2,0,0,0,0,6,19,102,18.6,10,353.6,35.4,10,0,3,3,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0
409,2018,dallas,dee79a5d-4b7e-5961-b048-952ccf8e57f6,pool-A-1,2017-12-09 18:29:42 UTC,603.0,Search & Destroy,London Docks,OpTic Gaming,Formal,,4,11,6,5,1.83,10.9,6.0,0,0,0,0,0,10,26,71,36.6,10,487.7,48.8,10,1,0,4,1,1,1,0,4,2,1,0,0,1,0,0,0,0,0,0
410,2018,dallas,dee79a5d-4b7e-5961-b048-952ccf8e57f6,pool-A-1,2017-12-09 18:29:42 UTC,603.0,Search & Destroy,London Docks,OpTic Gaming,Karma,,4,5,7,-2,0.71,5.0,7.0,0,0,0,0,0,3,27,86,31.4,10,389.9,39.0,10,2,3,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
411,2018,dallas,dee79a5d-4b7e-5961-b048-952ccf8e57f6,pool-A-1,2017-12-09 18:29:42 UTC,603.0,Search & Destroy,London Docks,OpTic Gaming,Scump,,4,3,9,-6,0.33,3.0,9.0,3,0,0,0,0,3,15,99,15.2,10,396.9,39.7,10,0,1,1,5,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0
412,2018,dallas,dee79a5d-4b7e-5961-b048-952ccf8e57f6,pool-A-1,2017-12-09 18:29:42 UTC,603.0,Search & Destroy,London Docks,Unilad,Moose,,6,4,6,-2,0.67,4.0,6.0,2,1,0,0,0,4,16,108,14.8,10,489.1,48.9,10,1,1,4,2,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0
413,2018,dallas,dee79a5d-4b7e-5961-b048-952ccf8e57f6,pool-A-1,2017-12-09 18:29:42 UTC,603.0,Search & Destroy,London Docks,Unilad,Seany,,6,12,7,5,1.71,11.9,7.0,0,0,0,0,0,10,34,113,30.1,10,413.9,41.4,10,5,1,3,3,2,0,0,3,3,1,0,1,0,0,0,0,0,0,0
414,2018,dallas,dee79a5d-4b7e-5961-b048-952ccf8e57f6,pool-A-1,2017-12-09 18:29:42 UTC,603.0,Search & Destroy,London Docks,Unilad,Skrapz,,6,8,6,2,1.33,8.0,6.0,2,0,0,0,0,7,27,98,27.6,10,483.1,48.3,10,1,1,4,0,0,1,0,6,1,0,0,1,0,0,0,0,0,0,0
415,2018,dallas,dee79a5d-4b7e-5961-b048-952ccf8e57f6,pool-A-1,2017-12-09 18:29:42 UTC,603.0,Search & Destroy,London Docks,Unilad,Wuskin,,6,5,6,-1,0.83,5.0,6.0,2,0,0,0,0,5,23,85,27.1,10,478.1,47.8,10,0,0,4,1,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0
416,2018,dallas,fda75d51-a91b-59db-8134-4dcf7ea67d26,pool-A-5,2017-12-09 18:30:11 UTC,632.0,Search & Destroy,Sainte Marie du Mont,Enigma6,Bevils,,3,7,6,1,1.17,6.6,5.7,2,1,0,0,0,7,23,128,18.0,9,546.0,60.7,9,2,1,3,3,1,2,0,1,3,0,0,1,0,0,0,0,0,0,0
417,2018,dallas,fda75d51-a91b-59db-8134-4dcf7ea67d26,pool-A-5,2017-12-09 18:30:11 UTC,632.0,Search & Destroy,Sainte Marie du Mont,Enigma6,Dashy,,3,3,7,-4,0.43,2.8,6.6,2,0,0,0,0,2,12,40,30.0,9,383.1,42.6,9,0,4,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
418,2018,dallas,fda75d51-a91b-59db-8134-4dcf7ea67d26,pool-A-5,2017-12-09 18:30:11 UTC,632.0,Search & Destroy,Sainte Marie du Mont,Enigma6,Decemate,,3,6,7,-1,0.86,5.7,6.6,0,0,0,0,0,4,16,110,14.5,9,470.5,52.3,9,0,0,2,0,0,0,0,4,1,0,0,1,0,0,0,0,0,0,0
419,2018,dallas,fda75d51-a91b-59db-8134-4dcf7ea67d26,pool-A-5,2017-12-09 18:30:11 UTC,632.0,Search & Destroy,Sainte Marie du Mont,Enigma6,General,,3,5,8,-3,0.62,4.7,7.6,2,0,0,0,0,4,17,54,31.5,9,481.6,53.5,9,1,1,1,2,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0
420,2018,dallas,fda75d51-a91b-59db-8134-4dcf7ea67d26,pool-A-5,2017-12-09 18:30:11 UTC,632.0,Search & Destroy,Sainte Marie du Mont,Team EnVyUs,Classic,,6,7,7,0,1.0,6.6,6.6,2,0,0,0,0,7,29,110,26.4,9,541.5,60.2,9,1,0,2,4,3,0,0,1,3,0,0,1,0,0,0,0,0,0,0
421,2018,dallas,fda75d51-a91b-59db-8134-4dcf7ea67d26,pool-A-5,2017-12-09 18:30:11 UTC,632.0,Search & Destroy,Sainte Marie du Mont,Team EnVyUs,Huke,,6,6,7,-1,0.86,5.7,6.6,1,0,0,0,0,5,17,75,22.7,9,477.1,53.0,9,2,2,2,1,1,0,0,3,0,1,0,0,0,0,0,0,0,0,0
422,2018,dallas,fda75d51-a91b-59db-8134-4dcf7ea67d26,pool-A-5,2017-12-09 18:30:11 UTC,632.0,Search & Destroy,Sainte Marie du Mont,Team EnVyUs,Slasher,,6,9,3,6,3.0,8.5,2.8,2,0,0,0,0,8,24,87,27.6,9,503.6,56.0,9,2,0,6,0,0,2,0,3,3,0,0,1,0,0,0,0,0,0,0
423,2018,dallas,fda75d51-a91b-59db-8134-4dcf7ea67d26,pool-A-5,2017-12-09 18:30:11 UTC,632.0,Search & Destroy,Sainte Marie du Mont,Team EnVyUs,Temp,,6,6,4,2,1.5,5.7,3.8,3,1,0,0,0,6,21,105,20.0,9,469.4,52.2,9,1,1,5,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
472,2018,dallas,dcc61433-0bd4-5dcc-9df7-f0bf9ad6bb9d,pool-D-0,2017-12-09 19:20:00 UTC,553.0,Search & Destroy,Ardennes Forest,eUnited,Arcitys,,4,6,9,-3,0.67,6.5,9.8,0,0,0,1,0,4,16,88,18.2,10,408.0,40.8,10,1,1,1,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0
473,2018,dallas,dcc61433-0bd4-5dcc-9df7-f0bf9ad6bb9d,pool-D-0,2017-12-09 19:20:00 UTC,553.0,Search & Destroy,Ardennes Forest,eUnited,Clayster,,4,5,7,-2,0.71,5.4,7.6,3,0,0,0,0,5,30,131,22.9,10,401.8,40.2,10,0,0,3,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0
474,2018,dallas,dcc61433-0bd4-5dcc-9df7-f0bf9ad6bb9d,pool-D-0,2017-12-09 19:20:00 UTC,553.0,Search & Destroy,Ardennes Forest,eUnited,Prestinni,,4,5,7,-2,0.71,5.4,7.6,2,0,0,0,0,4,25,157,15.9,10,338.0,33.8,10,2,3,3,5,3,0,0,3,1,0,0,0,0,0,0,0,0,0,0
475,2018,dallas,dcc61433-0bd4-5dcc-9df7-f0bf9ad6bb9d,pool-D-0,2017-12-09 19:20:00 UTC,553.0,Search & Destroy,Ardennes Forest,eUnited,Silly,,4,6,6,0,1.0,6.5,6.5,2,2,0,0,1,6,30,124,24.2,10,416.6,41.7,10,2,1,4,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0
476,2018,dallas,dcc61433-0bd4-5dcc-9df7-f0bf9ad6bb9d,pool-D-0,2017-12-09 19:20:00 UTC,553.0,Search & Destroy,Ardennes Forest,Splyce,Bance,,6,4,6,-2,0.67,4.3,6.5,3,0,0,0,0,4,30,182,16.5,10,374.6,37.5,10,0,2,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
477,2018,dallas,dcc61433-0bd4-5dcc-9df7-f0bf9ad6bb9d,pool-D-0,2017-12-09 19:20:00 UTC,553.0,Search & Destroy,Ardennes Forest,Splyce,Jurd,,6,4,7,-3,0.57,4.3,7.6,3,1,0,0,0,4,22,163,13.5,10,426.1,42.6,10,0,1,3,4,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0
478,2018,dallas,dcc61433-0bd4-5dcc-9df7-f0bf9ad6bb9d,pool-D-0,2017-12-09 19:20:00 UTC,553.0,Search & Destroy,Ardennes Forest,Splyce,MadCat,,6,12,3,9,4.0,13.0,3.3,1,1,0,0,0,12,7,76,9.2,10,485.9,48.6,10,2,0,7,1,1,0,0,4,2,0,1,3,0,0,1,0,0,0,0
479,2018,dallas,dcc61433-0bd4-5dcc-9df7-f0bf9ad6bb9d,pool-D-0,2017-12-09 19:20:00 UTC,553.0,Search & Destroy,Ardennes Forest,Splyce,Tommey,,6,9,6,3,1.5,9.8,6.5,1,0,0,0,0,9,31,166,18.7,10,399.2,39.9,10,3,2,4,0,0,0,0,2,2,1,0,1,0,0,0,0,0,0,0
512,2018,dallas,efd104ab-4a93-5a98-94c3-c97f715e188b,pool-B-1,2017-12-09 19:43:49 UTC,560.0,Search & Destroy,USS Texas,Luminosity Gaming,JKap,,4,9,9,0,1.0,9.6,9.6,0,1,0,0,0,8,31,138,22.5,10,353.1,35.3,10,1,0,1,5,3,0,0,5,2,0,0,1,0,0,0,0,0,0,0
513,2018,dallas,efd104ab-4a93-5a98-94c3-c97f715e188b,pool-B-1,2017-12-09 19:43:49 UTC,560.0,Search & Destroy,USS Texas,Luminosity Gaming,John,,4,2,10,-8,0.2,2.1,10.7,3,0,0,0,0,1,15,96,15.6,10,247.9,24.8,10,2,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
514,2018,dallas,efd104ab-4a93-5a98-94c3-c97f715e188b,pool-B-1,2017-12-09 19:43:49 UTC,560.0,Search & Destroy,USS Texas,Luminosity Gaming,Octane,,4,7,7,0,1.0,7.5,7.5,3,0,0,0,0,7,21,78,26.9,10,478.8,47.9,10,3,0,3,1,0,1,0,5,1,0,0,0,0,0,0,0,0,0,0
515,2018,dallas,efd104ab-4a93-5a98-94c3-c97f715e188b,pool-B-1,2017-12-09 19:43:49 UTC,560.0,Search & Destroy,USS Texas,Luminosity Gaming,Slacked,,4,8,7,1,1.14,8.6,7.5,4,0,0,0,0,3,31,147,21.1,10,458.4,45.8,10,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0
516,2018,dallas,efd104ab-4a93-5a98-94c3-c97f715e188b,pool-B-1,2017-12-09 19:43:49 UTC,560.0,Search & Destroy,USS Texas,Team Vitality,Malls,,6,12,5,7,2.4,12.9,5.4,0,0,0,0,0,10,37,125,29.6,10,466.6,46.7,10,2,1,5,1,1,1,0,3,3,1,0,0,0,0,0,0,0,0,0
